date,open,high,low,close,volume
2004-08-05,1615.32,1640.14,1615.32,1640.14,0.0
2004-08-08,1640.14,1669.15,1633.1,1669.13,0.0
2004-08-09,1669.13,1686.25,1669.13,1674.82,0.0
2004-08-10,1674.82,1676.1,1650.05,1653.84,0.0
2004-08-11,1653.84,1661.69,1650.33,1650.33,0.0
2004-08-12,1650.33,1651.74,1642.95,1646.03,0.0
2004-08-15,1646.03,1648.97,1644.28,1644.33,0.0
2004-08-16,1644.33,1647.79,1639.03,1647.2,0.0
2004-08-17,1647.2,1667.39,1642.13,1666.78,0.0
2004-08-18,1666.78,1677.71,1665.95,1670.13,0.0
2004-08-19,1670.13,1671.37,1642.49,1642.49,0.0
2004-08-22,1642.5,1663.36,1642.5,1661.9,0.0
2004-08-23,1661.9,1694.83,1661.9,1692.46,0.0
2004-08-24,1692.46,1695.29,1676.67,1682.01,0.0
2004-08-25,1682.01,1716.37,1682.01,1715.71,0.0
2004-08-26,1715.71,1719.8,1709.32,1718.55,0.0
2004-08-29,1718.55,1743.82,1718.23,1743.82,0.0
2004-08-30,1743.82,1782.13,1743.82,1772.84,0.0
2004-08-31,1772.84,1772.84,1750.45,1752.45,0.0
2004-09-01,1752.45,1762.49,1751.81,1757.64,0.0
2004-09-02,1757.64,1766.99,1727.65,1758.34,0.0
2004-09-05,1758.34,1806.52,1758.34,1806.5,0.0
2004-09-06,1806.51,1834.21,1805.66,1831.18,0.0
2004-09-07,1831.19,1831.19,1814.24,1822.27,0.0
2004-09-08,1822.28,1891.4,1822.28,1891.38,0.0
2004-09-09,1891.39,1962.24,1891.39,1962.22,0.0
2004-09-12,1962.23,2023.56,1962.23,2017.33,0.0
2004-09-13,2017.34,2050.81,2009.31,2009.31,0.0
2004-09-14,2009.32,2017.98,1980.86,2017.96,0.0
2004-09-15,2017.97,2175.22,2017.97,2130.08,0.0
2004-09-16,2130.04,2145.52,2118.02,2126.44,0.0
2004-09-19,2126.41,2184.79,2126.41,2166.58,0.0
2004-09-20,2166.55,2169.82,2125.87,2133.73,0.0
2004-09-21,2133.69,2137.87,2106.22,2106.29,0.0
2004-09-22,2106.25,2126.38,2080.33,2080.37,0.0
2004-09-23,2080.33,2081.46,2028.52,2030.04,0.0
2004-09-26,2030.0,2043.01,2010.73,2021.09,0.0
2004-09-27,2020.98,2080.37,2020.98,2064.34,0.0
2004-09-28,2064.26,2078.55,2063.72,2064.41,0.0
2004-09-29,2064.04,2114.05,2064.04,2096.0,0.0
2004-09-30,2095.24,2101.43,2087.61,2089.81,0.0
2004-10-03,2089.81,2096.94,2088.86,2094.23,0.0
2004-10-04,2094.23,2120.24,2093.05,2115.61,0.0
2004-10-05,2115.13,2147.17,2115.13,2138.67,0.0
2004-10-07,2138.15,2152.96,2134.87,2145.59,0.0
2004-10-10,2145.07,2145.07,2053.82,2063.38,0.0
2004-10-11,2062.88,2072.81,2059.75,2072.81,0.0
2004-10-12,2072.3,2140.32,2072.13,2136.64,0.0
2004-10-13,2136.12,2146.97,2123.08,2125.99,0.0
2004-10-14,2125.02,2126.57,2116.57,2124.34,0.0
2004-10-17,2123.37,2150.15,2123.37,2150.15,0.0
2004-10-18,2149.12,2202.35,2149.12,2193.1,0.0
2004-10-19,2192.06,2196.17,2185.87,2186.91,0.0
2004-10-20,2185.87,2208.18,2185.18,2201.64,0.0
2004-10-21,2201.64,2215.87,2188.59,2215.45,0.0
2004-10-24,2215.45,2259.06,1720.38,2259.02,0.0
2004-10-25,2259.02,2311.44,2259.02,2305.73,0.0
2004-10-26,2305.73,2305.78,2287.22,2295.65,0.0
2004-10-27,2295.65,2328.16,2295.65,2308.35,0.0
2004-10-28,2308.35,2308.35,2278.81,2292.53,0.0
2004-10-31,2292.53,2301.45,2289.62,2296.06,0.0
2004-11-01,2296.06,2299.04,2290.59,2298.66,0.0
2004-11-02,2298.66,2321.59,2298.66,2319.37,0.0
2004-11-03,2319.37,2328.98,2317.5,2323.76,0.0
2004-11-04,2323.75,2339.11,2323.75,2336.41,0.0
2004-11-07,2336.41,2383.21,2336.41,2383.18,0.0
2004-11-08,2383.17,2454.57,2383.17,2447.05,0.0
2004-11-09,2447.04,2479.6,2391.43,2394.72,0.0
2004-11-10,2394.71,2427.21,2394.71,2427.17,0.0
2004-11-11,2427.16,2441.43,2427.16,2436.48,0.0
2004-11-16,2436.46,2440.02,2416.79,2417.9,0.0
2004-11-17,2417.88,2428.71,2394.79,2394.81,0.0
2004-11-18,2394.79,2426.06,2392.34,2423.7,0.0
2004-11-21,2423.68,2476.8,2423.68,2474.93,0.0
2004-11-22,2474.9,2507.17,2474.9,2478.8,0.0
2004-11-23,2478.77,2485.08,2459.79,2465.84,0.0
2004-11-24,2465.81,2468.19,2410.37,2424.99,0.0
2004-11-25,2424.96,2447.75,2424.96,2439.61,0.0
2004-11-28,2439.58,2476.75,2439.58,2460.43,0.0
2004-11-29,2460.4,2467.55,2409.35,2409.39,0.0
2004-11-30,2409.35,2413.38,2361.91,2361.95,0.0
2004-12-01,2361.91,2404.84,2361.74,2397.33,0.0
2004-12-02,2397.29,2419.88,2397.29,2414.75,0.0
2004-12-05,2414.71,2418.22,2401.91,2402.63,0.0
2004-12-06,2402.6,2426.87,2402.6,2412.72,0.0
2004-12-07,2412.69,2423.02,2412.43,2420.36,0.0
2004-12-08,2420.33,2429.39,2392.23,2392.26,0.0
2004-12-09,2392.23,2401.48,2381.54,2399.94,0.0
2004-12-12,2399.91,2464.95,2399.91,2464.08,0.0
2004-12-13,2464.05,2497.01,2464.05,2496.59,0.0
2004-12-14,2496.56,2553.05,2496.56,2550.85,0.0
2004-12-15,2550.83,2555.41,2538.17,2538.33,0.0
2004-12-16,2538.31,2543.94,2531.54,2534.39,0.0
2004-12-19,2534.37,2552.7,2534.37,2539.41,0.0
2004-12-20,2539.39,2539.56,2506.83,2506.85,0.0
2004-12-21,2506.83,2548.18,2506.83,2545.58,0.0
2004-12-22,2545.56,2553.94,2538.21,2547.52,0.0
2004-12-23,2547.5,2547.92,2525.7,2532.31,0.0
2004-12-26,2532.29,2537.1,2519.53,2519.82,0.0
2004-12-27,2519.81,2530.48,2519.16,2528.2,0.0
2004-12-28,2528.19,2552.23,2525.19,2525.21,0.0
2004-12-29,2525.19,2553.85,2525.19,2551.38,0.0
2004-12-30,2551.37,2567.99,2551.33,2567.99,0.0
2005-01-02,2567.98,2663.72,2567.98,2663.72,0.0
2005-01-03,2663.71,2727.51,2663.71,2727.51,0.0
2005-01-04,2727.49,2787.84,2727.49,2787.09,0.0
2005-01-05,2787.07,2803.47,2772.41,2772.43,0.0
2005-01-06,2772.41,2772.41,2747.61,2754.78,0.0
2005-01-09,2754.77,2784.77,2752.13,2773.34,0.0
2005-01-10,2773.33,2774.06,2742.58,2749.18,0.0
2005-01-11,2749.17,2792.43,2749.17,2792.4,0.0
2005-01-12,2792.39,2819.96,2792.39,2811.05,0.0
2005-01-13,2811.04,2836.86,2811.01,2832.84,0.0
2005-01-16,2832.83,2838.21,2819.67,2819.82,0.0
2005-01-17,2819.81,2847.93,2819.81,2847.93,0.0
2005-01-18,2847.93,2896.13,2835.86,2896.13,0.0
2005-01-23,2896.12,3016.4,2896.12,3016.4,0.0
2005-01-24,3016.39,3106.62,3014.61,3105.13,0.0
2005-01-25,3105.12,3222.99,3105.12,3203.09,0.0
2005-01-26,3203.08,3232.87,3143.41,3158.82,0.0
2005-01-27,3158.81,3244.79,3158.81,3244.01,0.0
2005-01-30,3244.0,3445.42,3244.0,3445.42,0.0
2005-01-31,3445.41,3538.51,3445.41,3507.99,0.0
2005-02-01,3507.99,3535.23,3469.98,3474.52,0.0
2005-02-02,3474.77,3577.65,3474.77,3575.54,0.0
2005-02-03,3575.8,3594.19,3545.88,3559.37,0.0
2005-02-06,3559.62,3599.69,3559.0,3591.98,0.0
2005-02-07,3591.98,3625.41,3568.58,3568.58,0.0
2005-02-08,3568.58,3568.58,3443.32,3449.72,0.0
2005-02-09,3449.72,3449.72,3404.57,3417.8,0.0
2005-02-13,3417.79,3568.56,3416.38,3563.35,0.0
2005-02-14,3563.34,3580.99,3514.86,3514.86,0.0
2005-02-15,3514.86,3517.12,3505.1,3510.47,0.0
2005-02-16,3510.47,3554.08,3510.47,3554.08,0.0
2005-02-17,3554.08,3578.69,3554.08,3567.1,0.0
2005-02-20,3567.1,3599.65,3567.1,3576.46,0.0
2005-02-21,3576.46,3582.7,3532.39,3532.51,0.0
2005-02-22,3532.51,3553.83,3506.16,3553.78,0.0
2005-02-23,3553.78,3616.69,3553.63,3613.45,0.0
2005-02-24,3613.45,3693.6,3610.07,3693.59,0.0
2005-02-27,3693.59,3920.25,3693.59,3918.87,0.0
2005-02-28,3918.87,3979.63,3910.35,3910.35,0.0
2005-03-01,3910.35,3927.13,3910.35,3920.79,0.0
2005-03-02,3920.78,4002.06,3920.78,3980.74,0.0
2005-03-03,3980.73,4036.93,3980.73,4036.49,0.0
2005-03-06,4036.48,4164.96,4036.48,4164.96,0.0
2005-03-07,4164.95,4327.61,4164.95,4265.88,0.0
2005-03-08,4265.87,4265.87,4203.88,4235.55,0.0
2005-03-09,4235.54,4400.72,4235.54,4384.66,0.0
2005-03-10,4384.65,4416.37,4353.57,4416.37,0.0
2005-03-13,4416.35,4503.06,4416.35,4495.4,0.0
2005-03-14,4495.38,4532.29,4444.75,4455.85,0.0
2005-03-15,4455.83,4500.36,4455.83,4479.88,0.0
2005-03-16,4479.86,4505.0,4390.19,4390.21,0.0
2005-03-17,4390.19,4390.19,4095.49,4114.98,0.0
2005-03-20,4114.96,4235.76,4114.96,4212.15,0.0
2005-03-21,4212.13,4271.74,4077.54,4077.56,0.0
2005-03-22,4077.54,4077.54,3880.43,3942.42,0.0
2005-03-23,3942.4,4156.84,3942.4,4118.66,0.0
2005-03-24,4118.64,4118.64,4031.6,4048.65,0.0
2005-03-27,4048.63,4141.88,4048.63,4090.04,0.0
2005-03-28,4090.02,4090.02,3943.91,3943.93,0.0
2005-03-29,3943.91,3945.62,3919.15,3919.17,0.0
2005-03-30,3919.15,3919.15,3762.29,3762.43,0.0
2005-03-31,3762.41,3917.88,3740.64,3917.84,0.0
2005-04-03,3917.81,4006.66,3917.81,3957.76,0.0
2005-04-04,3957.73,3978.22,3951.53,3959.92,0.0
2005-04-05,3959.89,3999.9,3959.89,3976.8,0.0
2005-04-06,3976.77,4031.27,3976.77,4031.04,0.0
2005-04-07,4031.01,4081.91,4030.92,4074.19,0.0
2005-04-10,4074.15,4074.15,3711.71,3934.82,0.0
2005-04-11,3934.78,4053.12,3934.78,4039.27,0.0
2005-04-12,4039.23,4127.33,4034.01,4053.02,0.0
2005-04-13,4052.98,4052.98,3975.01,3985.04,0.0
2005-04-14,3985.0,4055.91,3985.0,4045.06,0.0
2005-04-17,4045.02,4114.13,4045.02,4110.05,0.0
2005-04-18,4110.01,4112.66,4037.18,4038.29,0.0
2005-04-19,4038.25,4048.88,3960.49,3960.54,0.0
2005-04-20,3960.5,3960.5,3883.43,3930.04,0.0
2005-04-26,3929.99,4184.26,3929.99,4182.97,0.0
2005-04-27,4182.92,4211.62,4182.92,4204.99,0.0
2005-04-28,4204.94,4214.3,4159.82,4186.87,0.0
2005-05-03,4187.29,4187.29,4129.71,4179.56,0.0
2005-05-04,4179.97,4292.6,4179.97,4291.8,0.0
2005-05-05,4292.23,4412.39,4290.76,4411.95,0.0
2005-05-08,4412.39,4533.11,4235.14,4483.24,0.0
2005-05-09,4483.68,4483.68,4406.74,4417.06,0.0
2005-05-10,4417.49,4493.9,4417.49,4493.21,0.0
2005-05-11,4493.65,4504.2,4466.48,4468.1,0.0
2005-05-12,4468.54,4481.92,4421.97,4427.28,0.0
2005-05-15,4427.28,4435.06,4392.4,4392.4,0.0
2005-05-16,4392.4,4392.4,4248.18,4248.18,0.0
2005-05-17,4248.19,4285.36,4222.99,4280.33,0.0
2005-05-18,4280.33,4297.86,4262.62,4262.62,0.0
2005-05-19,4262.63,4262.63,4125.62,4125.62,0.0
2005-05-22,4125.63,4163.5,4073.06,4102.29,0.0
2005-05-23,4102.3,4188.56,4102.3,4142.45,0.0
2005-05-24,4142.46,4212.47,4142.46,4211.43,0.0
2005-05-25,4211.44,4216.21,4177.6,4193.69,0.0
2005-05-26,4193.71,4210.63,4190.1,4210.08,0.0
2005-05-29,4210.1,4238.24,4166.77,4179.11,0.0
2005-05-30,4178.68,4332.71,4178.68,4332.04,0.0
2005-05-31,4331.59,4332.84,4288.89,4289.34,0.0
2005-06-01,4288.89,4293.11,4232.96,4238.07,0.0
2005-06-02,4237.63,4270.87,4158.55,4163.06,0.0
2005-06-05,4163.06,4252.84,4162.61,4252.84,0.0
2005-06-06,4252.4,4313.63,4252.4,4304.93,0.0
2005-06-07,4303.9,4334.34,4303.78,4310.99,0.0
2005-06-08,4309.96,4314.55,4263.55,4283.91,0.0
2005-06-09,4282.89,4359.36,4282.16,4357.57,0.0
2005-06-12,4357.57,4423.03,4357.57,4417.34,0.0
2005-06-13,4417.34,4417.34,4384.63,4401.18,0.0
2005-06-14,4401.18,4471.01,4401.18,4461.32,0.0
2005-06-15,4461.32,4514.13,4461.32,4513.73,0.0
2005-06-16,4513.73,4625.02,4511.68,4617.95,0.0
2005-06-18,4617.95,4617.95,4617.95,4617.95,0.0
2005-06-19,4617.95,4786.85,4617.95,4782.16,0.0
2005-06-20,4782.16,4927.59,4782.16,4927.59,0.0
2005-06-21,4927.59,4998.23,4921.5,4921.5,0.0
2005-06-22,4921.5,4921.5,4854.04,4865.93,0.0
2005-06-23,4865.93,4968.29,4865.93,4968.29,0.0
2005-06-26,4968.29,4990.57,4935.12,4983.65,0.0
2005-06-27,4983.66,4986.98,4942.92,4943.03,0.0
2005-06-28,4943.04,4952.97,4896.59,4896.65,0.0
2005-06-29,4896.65,4917.15,4832.17,4834.25,0.0
2005-06-30,4834.25,4837.71,4815.94,4828.66,0.0
2005-07-03,4828.67,4947.77,4828.53,4906.18,0.0
2005-07-04,4907.77,4920.08,4871.28,4897.29,0.0
2005-07-05,4897.29,5016.34,4897.29,5005.57,0.0
2005-07-06,5005.41,5036.88,5003.13,5003.36,0.0
2005-07-07,5003.21,5025.03,4884.24,4894.71,0.0
2005-07-10,4894.56,5005.26,4893.09,4966.34,0.0
2005-07-11,4966.18,4969.34,4854.44,4932.15,0.0
2005-07-12,4931.99,4978.25,4930.68,4930.9,0.0
2005-07-13,4930.74,4939.79,4924.84,4930.6,0.0
2005-07-14,4930.44,4935.8,4917.33,4935.8,0.0
2005-07-17,4935.64,4980.18,4935.64,4950.21,0.0
2005-07-18,4950.21,4954.9,4888.02,4898.34,0.0
2005-07-19,4898.34,4958.47,4895.16,4958.1,0.0
2005-07-20,4958.1,4999.85,4958.1,4986.31,0.0
2005-07-21,4986.31,4986.31,4958.69,4966.65,0.0
2005-07-24,4966.65,4966.65,4726.33,4813.99,0.0
2005-07-25,4813.99,4894.14,4813.99,4829.81,0.0
2005-07-26,4829.81,4831.0,4767.93,4775.52,0.0
2005-07-27,4775.52,4811.85,4759.06,4811.72,0.0
2005-07-28,4811.72,4897.35,4811.72,4865.11,0.0
2005-07-31,4865.11,4880.14,4840.52,4840.52,0.0
2005-08-01,4840.52,4868.8,4834.92,4868.43,0.0
2005-08-02,4868.43,4895.72,4868.43,4885.61,0.0
2005-08-03,4885.25,4889.9,4832.8,4833.54,0.0
2005-08-04,4833.54,4836.33,4730.32,4761.03,0.0
2005-08-07,4761.03,4842.81,4760.49,4810.44,0.0
2005-08-08,4810.75,4817.64,4788.79,4817.64,0.0
2005-08-09,4817.55,4840.12,4816.98,4822.18,0.0
2005-08-10,4821.54,4826.53,4776.56,4780.78,0.0
2005-08-11,4778.79,4783.35,4707.48,4711.28,0.0
2005-08-14,4711.28,4718.61,4690.53,4718.61,0.0
2005-08-15,4718.61,4735.79,4678.72,4735.36,0.0
2005-08-16,4735.79,4779.88,4735.79,4767.52,0.0
2005-08-17,4767.52,4769.5,4711.28,4711.28,0.0
2005-08-18,4711.28,4711.28,4640.43,4651.99,0.0
2005-08-21,4651.99,4665.16,4628.75,4628.75,0.0
2005-08-22,4628.75,4638.2,4559.63,4559.63,0.0
2005-08-23,4559.63,4615.09,4544.14,4612.16,0.0
2005-08-24,4612.16,4716.03,4611.67,4716.03,0.0
2005-08-25,4716.03,4753.03,4715.2,4753.03,0.0
2005-08-28,4743.94,4861.69,4743.94,4861.69,0.0
2005-08-29,4861.35,4920.57,4861.35,4904.88,0.0
2005-08-30,4904.15,4934.48,4848.31,4849.04,0.0
2005-08-31,4848.31,4848.31,4805.87,4815.46,0.0
2005-09-01,4815.03,4907.35,4815.03,4907.3,0.0
2005-09-04,4906.82,4995.56,4906.82,4995.56,0.0
2005-09-05,4994.95,5033.53,4994.14,5023.25,0.0
2005-09-06,5022.64,5023.23,4979.48,4990.01,0.0
2005-09-07,4989.57,5076.06,4989.57,5064.75,0.0
2005-09-08,5064.75,5091.57,5051.06,5091.57,0.0
2005-09-11,5090.84,5162.78,5090.84,5118.16,0.0
2005-09-12,5117.68,5121.12,5050.6,5058.16,0.0
2005-09-13,5058.2,5080.78,5055.82,5078.3,0.0
2005-09-14,5078.63,5093.47,5074.11,5075.91,0.0
2005-09-15,5074.11,5127.66,5074.11,5127.29,0.0
2005-09-18,5125.35,5179.67,5095.33,5097.72,0.0
2005-09-19,5095.92,5095.92,5068.46,5080.42,0.0
2005-09-20,5078.87,5079.24,5057.06,5058.62,0.0
2005-09-21,5058.62,5103.34,5052.54,5103.34,0.0
2005-09-22,5103.33,5233.49,5103.33,5231.07,0.0
2005-09-25,5231.07,5385.59,5230.86,5385.59,0.0
2005-09-26,5384.88,5428.27,5369.47,5414.88,0.0
2005-09-27,5413.9,5548.54,5413.9,5518.7,0.0
2005-09-28,5517.24,5519.95,5460.34,5475.87,0.0
2005-09-29,5474.02,5496.08,5453.65,5476.78,0.0
2005-10-02,5476.78,5586.3,5476.78,5575.1,0.0
2005-10-03,5575.1,5588.58,5525.79,5525.79,0.0
2005-10-04,5526.42,5526.91,5461.21,5463.38,0.0
2005-10-05,5464.46,5468.49,5440.2,5453.14,0.0
2005-10-09,5453.97,5523.97,5444.22,5523.49,0.0
2005-10-10,5523.97,5538.98,5479.48,5495.31,0.0
2005-10-11,5495.26,5533.83,5494.62,5531.02,0.0
2005-10-12,5531.02,5654.97,5287.84,5654.97,0.0
2005-10-13,5653.58,5783.45,5653.58,5684.55,0.0
2005-10-16,5684.55,5699.25,5631.53,5632.2,0.0
2005-10-17,5631.53,5728.29,5631.53,5670.0,0.0
2005-10-18,5669.08,5703.32,5612.21,5613.02,0.0
2005-10-19,5612.21,5615.86,5488.23,5488.42,0.0
2005-10-20,5488.26,5591.39,5488.26,5578.74,0.0
2005-10-23,5578.18,5631.97,5553.95,5555.83,0.0
2005-10-24,5553.95,5565.12,5509.43,5518.29,0.0
2005-10-25,5518.29,5519.35,5455.86,5456.59,0.0
2005-10-26,5455.86,5493.59,5455.86,5490.67,0.0
2005-10-27,5489.25,5508.72,5456.01,5457.65,0.0
2005-10-30,5457.65,5514.45,5445.36,5514.45,0.0
2005-10-31,5514.45,5622.07,5514.45,5622.07,0.0
2005-11-01,5627.58,5742.3,5622.07,5737.07,0.0
2005-11-06,5737.07,5967.48,5737.07,5948.89,0.0
2005-11-07,5946.45,5967.1,5895.71,5966.64,0.0
2005-11-08,5967.13,6072.43,5966.64,6055.0,0.0
2005-11-09,6055.54,6092.81,6030.9,6039.6,0.0
2005-11-10,6040.9,6054.76,5975.93,5978.73,0.0
2005-11-13,5979.45,6015.71,5896.43,5896.43,0.0
2005-11-14,5896.43,5897.43,5742.25,5742.61,0.0
2005-11-15,5742.61,5792.45,5717.97,5792.23,0.0
2005-11-16,5792.23,5818.58,5756.96,5761.81,0.0
2005-11-17,5761.81,5761.81,5716.92,5725.12,0.0
2005-11-20,5724.96,5803.68,5724.96,5792.05,0.0
2005-11-21,5792.05,5821.53,5792.05,5815.67,0.0
2005-11-22,5815.67,5862.08,5688.55,5688.55,0.0
2005-11-23,5688.55,5688.55,5540.54,5568.25,0.0
2005-11-24,5568.25,5617.37,5540.6,5613.84,0.0
2005-11-27,5613.84,5625.1,5590.15,5598.32,0.0
2005-11-28,5598.32,5631.08,5598.32,5625.52,0.0
2005-11-29,5625.52,5637.57,5625.52,5637.57,0.0
2005-11-30,5638.32,5643.34,5550.6,5550.6,0.0
2005-12-01,5551.88,5603.23,5529.19,5603.22,0.0
2005-12-04,5603.22,5782.33,5603.22,5782.33,0.0
2005-12-05,5782.33,5860.91,5781.86,5813.74,0.0
2005-12-06,5813.74,5869.41,5813.74,5839.59,0.0
2005-12-07,5839.59,6093.53,5839.59,6093.53,0.0
2005-12-08,6093.53,6197.85,6068.1,6068.1,0.0
2005-12-11,6093.53,6172.36,6047.42,6053.61,0.0
2005-12-12,6053.61,6148.36,6017.79,6017.79,0.0
2005-12-13,6017.79,6033.75,5981.65,6033.72,0.0
2005-12-14,6033.72,6072.62,6030.05,6030.05,0.0
2005-12-15,6030.05,6030.73,5955.72,5965.78,0.0
2005-12-18,5965.78,6081.47,5902.2,6050.19,0.0
2005-12-19,6050.19,6135.79,5998.77,6028.51,0.0
2005-12-20,6028.51,6028.51,5973.96,5992.09,0.0
2005-12-21,5992.09,6029.22,5992.09,6019.5,0.0
2005-12-22,6019.5,6094.74,6019.5,6059.43,0.0
2005-12-25,6059.43,6092.77,6029.92,6088.75,0.0
2005-12-26,6088.75,6162.72,6088.75,6152.1,0.0
2005-12-27,6152.1,6155.71,6102.98,6129.39,0.0
2005-12-28,6129.39,6257.36,6129.39,6257.36,0.0
2005-12-29,6257.36,6330.01,6257.36,6324.7,0.0
2006-01-02,6324.7,6570.1,6324.7,6502.6,0.0
2006-01-03,6502.6,6638.49,6502.6,6620.91,0.0
2006-01-04,6620.91,6671.95,6561.01,6610.69,0.0
2006-01-05,6610.69,6718.28,6610.69,6702.35,0.0
2006-01-08,6702.35,6936.71,6702.35,6936.71,0.0
2006-01-12,6936.71,7388.79,6936.71,7357.08,0.0
2006-01-15,7357.08,7363.91,7168.04,7283.66,0.0
2006-01-16,7283.66,7289.0,7211.27,7263.48,0.0
2006-01-17,7263.48,7395.72,7263.48,7336.58,0.0
2006-01-18,7336.58,7336.58,7254.73,7259.76,0.0
2006-01-19,7259.76,7467.1,7259.76,7467.1,0.0
2006-01-22,7684.85,7931.5,7464.85,7906.05,0.0
2006-01-23,7906.05,8122.05,7683.45,7683.45,0.0
2006-01-24,7683.45,7683.45,7381.99,7530.63,0.0
2006-01-25,7530.63,7663.06,7522.78,7647.62,0.0
2006-01-26,7647.62,7903.79,7647.62,7888.19,0.0
2006-01-29,7888.19,8199.08,7888.19,8063.92,0.0
2006-01-30,8063.92,8063.92,7898.01,7930.19,0.0
2006-02-01,7930.19,8184.52,7930.19,8139.96,0.0
2006-02-02,8139.96,8220.07,8007.76,8007.76,0.0
2006-02-05,8007.76,8007.76,7751.8,7794.04,0.0
2006-02-06,7794.04,7989.78,7794.04,7982.84,0.0
2006-02-07,7982.84,8105.41,7925.14,8033.03,0.0
2006-02-08,8033.03,8033.03,7669.79,7669.79,0.0
2006-02-09,7669.79,7669.79,7447.58,7447.65,0.0
2006-02-12,7447.65,7734.98,7436.04,7436.19,0.0
2006-02-13,7436.19,7437.38,7097.68,7161.91,0.0
2006-02-14,7161.91,7409.96,7161.91,7324.46,0.0
2006-02-15,7324.46,7333.07,7119.04,7119.04,0.0
2006-02-16,7119.04,7119.04,6755.44,6755.44,0.0
2006-02-19,6755.44,6955.95,6753.31,6955.95,0.0
2006-02-20,6955.95,7074.3,6955.95,6984.14,0.0
2006-02-21,6984.14,6984.14,6766.58,6800.94,0.0
2006-02-22,6800.94,6852.03,6790.85,6842.26,0.0
2006-02-23,6842.26,7026.13,6842.26,7026.13,0.0
2006-02-26,7026.13,7225.6,7026.13,7164.21,0.0
2006-02-27,7164.21,7164.21,6956.91,7040.8,0.0
2006-02-28,7040.8,7114.63,7040.8,7091.56,0.0
2006-03-01,7091.56,7137.13,7068.68,7117.29,0.0
2006-03-02,7117.29,7117.29,6962.79,6962.85,0.0
2006-03-05,6962.85,6962.85,6623.12,6641.76,0.0
2006-03-06,6641.76,6746.42,6641.76,6732.89,0.0
2006-03-07,6732.89,6732.89,6625.79,6625.79,0.0
2006-03-08,6625.79,6625.79,6462.72,6543.68,0.0
2006-03-09,6543.68,6660.81,6543.68,6572.66,0.0
2006-03-12,6572.66,6598.38,6442.77,6467.75,0.0
2006-03-13,6467.75,6511.21,6295.75,6295.75,0.0
2006-03-14,6295.75,6295.75,5535.41,5892.73,0.0
2006-03-15,5892.73,6480.4,5892.73,6309.51,0.0
2006-03-16,6309.51,6370.73,6278.38,6370.73,0.0
2006-03-19,6370.73,6564.27,6306.46,6562.74,0.0
2006-03-20,6562.74,6620.49,6560.78,6600.01,0.0
2006-03-21,6600.01,6602.59,6514.36,6570.72,0.0
2006-03-22,6570.72,6698.08,6570.72,6681.42,0.0
2006-03-23,6681.42,6708.55,6616.38,6708.55,0.0
2006-03-26,6708.55,6840.73,6708.55,6840.61,0.0
2006-03-27,6840.61,6895.52,6813.32,6813.32,0.0
2006-03-28,6813.32,6813.32,6711.05,6801.24,0.0
2006-03-29,6801.24,6855.86,6801.24,6834.56,0.0
2006-03-30,6834.56,6839.3,6767.61,6767.61,0.0
2006-04-02,6767.61,6767.61,6728.01,6749.67,0.0
2006-04-03,6749.67,6851.9,6746.65,6833.66,0.0
2006-04-04,6833.66,6837.64,6819.27,6819.32,0.0
2006-04-05,6819.32,6933.39,6819.32,6933.39,0.0
2006-04-06,6933.39,7140.18,6933.39,7115.93,0.0
2006-04-09,7115.93,7115.93,7061.3,7064.57,0.0
2006-04-11,7064.57,7072.92,7041.15,7071.39,0.0
2006-04-12,7139.01,7139.05,7088.56,7088.56,0.0
2006-04-13,7088.56,7092.59,6909.79,6909.79,0.0
2006-04-16,6909.79,6909.79,6521.95,6536.42,0.0
2006-04-17,6536.42,6614.92,6515.39,6515.39,0.0
2006-04-18,6515.39,6515.39,6259.93,6345.56,0.0
2006-04-19,6345.56,6511.92,6345.56,6437.18,0.0
2006-04-20,6437.16,6640.85,6410.46,6640.85,0.0
2006-04-26,6640.85,6645.96,6532.36,6532.36,0.0
2006-04-27,6532.37,6593.15,6510.55,6586.0,0.0
2006-04-30,6586.0,6671.46,6586.0,6633.71,0.0
2006-05-02,6633.71,6777.88,6633.71,6775.25,0.0
2006-05-03,6775.25,6781.9,6719.07,6738.13,0.0
2006-05-04,6738.13,6738.13,6664.97,6691.44,0.0
2006-05-07,6691.44,6700.87,6569.39,6569.43,0.0
2006-05-08,6569.43,6569.43,6443.22,6465.79,0.0
2006-05-09,6465.79,6495.52,6304.19,6304.25,0.0
2006-05-10,6304.25,6304.25,6117.35,6279.07,0.0
2006-05-11,6279.07,6349.94,6273.36,6273.4,0.0
2006-05-14,6273.4,6334.22,6214.08,6214.08,0.0
2006-05-15,6214.08,6214.08,5965.96,5965.96,0.0
2006-05-16,5965.96,6169.74,5965.96,6107.29,0.0
2006-05-17,6107.29,6107.29,5954.18,6038.29,0.0
2006-05-18,6038.29,6104.13,6038.29,6084.95,0.0
2006-05-21,6084.95,6122.31,5935.63,5935.63,0.0
2006-05-22,5935.63,5935.63,5534.56,5534.56,0.0
2006-05-23,5534.56,5534.56,5112.47,5112.99,0.0
2006-05-24,5112.99,5475.98,5112.99,5302.12,0.0
2006-05-25,5302.12,5302.12,5014.22,5112.66,0.0
2006-05-28,5112.66,5404.0,5112.66,5203.04,0.0
2006-05-29,5203.04,5203.04,5061.67,5169.24,0.0
2006-05-30,5169.24,5303.21,5169.24,5297.98,0.0
