date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,bull,0.2,0.8,False,0.0,0.0,109727.91653999999,0.9975265139999999,269.45583308
2020-01-02,bull,0.2,0.8,False,-0.05449292355244384,0.0,123500.33441,0.6959036541967702,277.00066882
2021-01-04,stress,0.9,0.09999999999999998,False,-0.13512036746069733,0.0,210580.36042500002,0.8361979290224673,426.16072085
2022-01-02,stress,0.9,0.09999999999999998,False,-0.6899861673602565,0.0,70665.94669499999,0.1805873853096126,176.33189339
2023-01-02,stress,0.9,0.09999999999999998,False,-0.5380003318658793,-0.031130827518828563,108733.092235,0.16197522012607773,247.46618446999997
2024-01-02,bull,0.2,0.8,False,0.0,-0.018883581789925663,149522.37871000002,0.11469413964929605,304.04475742
2025-01-02,bull,0.2,0.8,False,-0.14648611094752628,-0.07703494131862076,588269.98493,0.33981603755364026,1191.53996986
2026-01-04,bull,0.2,0.8,False,-0.03188563174572112,-0.015666915031249173,696972.013095,0.24395995967366949,1403.94402619
