date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,fixed,0.3,0.7,False,0.0,0.0,109728.17666999997,0.9975288788181815,269.45635333999996
2020-01-02,fixed,0.3,0.7,False,-0.05418070131795927,0.0,115617.961635,0.6419691278131402,266.23592326999994
2021-01-04,fixed,0.3,0.7,False,-0.03364557155520509,0.0,207021.17943,0.803044229081063,434.04235886000004
2022-01-02,fixed,0.3,0.7,False,0.0,0.0,435089.04383499996,1.0170815932513133,915.17808767
2023-01-02,fixed,0.3,0.7,False,0.0,0.0,761429.179675,1.0841366571477258,1552.8583593500002
2024-01-02,fixed,0.3,0.7,False,0.0,0.0,1200576.322385,0.8732447504358551,2431.1526447700003
2025-01-02,fixed,0.3,0.7,False,-0.11263755913959872,-0.05706416019119109,1808385.7654600001,0.9916724847073971,3651.7715309200003
2026-01-04,fixed,0.3,0.7,False,0.0,0.0,3166465.858665,0.8391206747565542,6357.93171733
