rebalance_date,selection_date,rank,symbol,holding_name,score,rel_mom_126,ratio_vs_sma200,residual_strength_126_126b,median_daily_value,max_drawdown_252,vol_63,beta_252
2024-01-02,2023-12-31,5,ORAS,Orascom Construction PLC,0.6473333333333334,0.041151714024866726,0.08083256288624563,0.4356306756374158,32457711.6,0.18352628582273667,0.49096779998892925,-0.13013456966179182
2025-01-02,2024-12-31,1,ARCC,Arabian Cement Company,0.7534722222222222,0.6321625243916391,0.36888939961571454,0.6311157723567715,11671824.0,0.44638403990024933,0.45887648690824434,-0.08469525110015988
2025-01-02,2024-12-31,2,PHDC,Palm Hills Development Company,0.7506944444444446,0.4066740757062015,0.3131047507557001,0.5093461890402888,72604899.25,0.4117647058823529,0.4575777040336797,0.010343630934998321
2025-01-02,2024-12-31,3,EAST,Eastern Company,0.7368055555555556,0.5826507448862719,0.25353305237019197,0.5679937485571063,22966735.0,0.40867992766726935,0.31723932349191647,0.21030550131447
2025-01-02,2024-12-31,4,FWRY,Fawry For Banking Technology And Electronic Payment,0.7215277777777779,0.2213422852041833,0.14338034830365842,0.3058198497660499,51906660.0,0.3748584371460929,0.3067539105795068,0.16093755922437494
2025-01-02,2024-12-31,5,JUFO,Juhayna Food Industries,0.713888888888889,0.5374890346740113,0.41012623840677964,0.6038422067310164,9614991.56,0.4347826086956522,0.6637444654645936,0.038256624230001736
2026-01-04,2025-12-31,1,ETEL,Telecom Egypt,0.7944444444444444,0.32603897163368534,0.23525900616998996,0.6002449645218007,39022768.98,0.21909571909571912,0.3900655122256291,0.15665043765452627
2026-01-04,2025-12-31,2,MCQE,Misr Cement - Qena,0.7351851851851853,1.5086169320961198,1.182657299220176,1.2671724605915788,18857678.68,0.3085714285714285,0.73220695213045,0.35039027683717333
2026-01-04,2025-12-31,3,TMGH,T M G Holding,0.7351851851851852,0.13188829472931807,0.14966148915609634,0.35108437703153,133172927.3,0.4204450791384029,0.31354180933056147,0.31929159576446364
2026-01-04,2025-12-31,4,EGAL,Egypt Aluminum,0.7024691358024692,0.09916663493256861,0.1285750774122365,0.29452383763726636,56514112.5,0.21697264694989682,0.4301270785727524,0.3500561412964249
2026-01-04,2025-12-31,5,FWRY,Fawry For Banking Technology And Electronic Payment,0.6895061728395061,0.06889779834311471,0.08158998181474697,0.2953870100735347,75100631.0,0.1182320441988951,0.28167114698950296,0.4282920061976069
