date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2021-07-07,301866.04412532004,285790.38542689005,279524.12958943006,315519.79789751,303539.10459248006,299447.76125713,0.7078431372549019
2021-07-08,301940.53412532003,287827.9854268901,282191.45958943,313662.17789751,300445.10459248006,303042.13125713007,0.7163398692810458
2021-07-11,300001.66412532004,285677.34542689007,279979.90958943,312857.64789751003,299002.4245924801,300553.72125713003,0.7104575163398692
2021-07-12,301128.23412532004,285500.78542689007,279380.62958943006,315081.23789751006,302139.64459248004,299447.76125713,0.7078431372549019
2021-07-13,305178.41412532004,288479.10542689,281999.77958943,314761.49789751,307594.08459248004,301936.17125713004,0.7137254901960783
2021-07-14,308393.5041253201,292983.51542689005,286905.80958943005,321454.11789751,308477.11459248007,307742.46125713,0.7274509803921568
2021-07-15,310747.7041253201,296687.52542689006,291034.60958943004,321406.44789750996,308467.98459248006,312719.28125713003,0.7392156862745098
2021-07-18,307056.5841253201,290450.57542689005,283993.60958943004,320802.10789751005,309175.59459248005,304148.09125713,0.7189542483660131
2021-07-25,312585.17412532005,298180.26542689005,292409.81958943,329741.88789751,310715.03459248005,314101.73125713,0.7424836601307189
2021-07-26,312860.3541253201,299833.2454268901,294504.04958943004,331462.99789751,308747.84459248005,316866.63125713007,0.7490196078431373
2021-07-28,316830.37412532006,301698.18542689004,295679.63958943007,333703.08789751,315792.42459248006,317419.61125713005,0.7503267973856209
2021-07-29,317995.69412532006,302154.95542689005,295904.76958943007,329811.35789751,318006.5145924801,317419.61125713005,0.7503267973856209
2021-08-01,330358.74049984,312670.32389025006,305819.05084090005,343933.95335567,333168.52921331004,326697.63652923,0.7483660130718953
2021-08-02,334765.0704998401,315356.3438902501,307938.2508409,346273.05335567,340008.77921331004,328409.55652923003,0.7522875816993464
2021-08-03,335728.55049984006,315893.86389025004,308335.5708409,336965.05335567,341584.73921331007,328694.87652923004,0.7529411764705882
2021-08-05,337933.78049984004,315000.02389025,306438.07084090007,337307.05335567,348618.6892133101,325556.35652923,0.7457516339869281
2021-08-08,342175.53049984004,316822.58389025007,307469.4508409,339105.89335567,356434.35921331006,325841.67652923,0.74640522875817
2021-08-09,347346.9404998401,319009.63389025,308679.0608409,341157.81335567,366020.66921331006,326126.99652923003,0.7470588235294117
2021-08-10,352975.41049984004,322335.18389025005,311245.0808409,337052.92335567,374928.5992133101,328124.23652923,0.7516339869281046
2021-08-15,356257.33049984,324901.68389025005,313569.32084090007,338611.10335567,379109.9992133101,330406.79652923,0.7568627450980392
