date,stock_immediate_equity,stock_pullback_equity,etf_dca_equity,etf_buy_hold_norm
2025-02-11,119549.71658037999,105026.0015625,120566.64328418998,1.005988023952096
2025-02-12,120364.70658037999,104744.1615625,119239.08328418998,0.9949101796407185
2025-02-13,121754.61658038001,108744.6315625,119741.40328418999,0.9991017964071855
2025-02-16,123828.41658037998,116017.9915625,123652.32328418997,1.0317365269461078
2025-02-17,124185.73658037999,117327.73156249999,122683.56328418996,1.0236526946107785
2025-02-18,124137.17658038001,117870.01156249999,122360.64328418998,1.0209580838323353
2025-02-19,123753.97658038001,117885.3315625,123652.32328418997,1.0317365269461078
2025-02-20,126492.99658038,119618.6815625,124369.92328418998,1.0377245508982036
2025-02-23,127800.35658038,118304.32156249999,124764.60328419,1.0410179640718564
2025-02-24,127468.59658038,117194.4715625,124908.12328418999,1.0422155688622756
2025-02-25,126620.22658038001,119905.8715625,124549.32328418997,1.0392215568862275
2025-02-26,126532.48658037999,118478.92156249999,123437.04328418997,1.029940119760479
2025-02-27,126790.57658038,119435.5715625,123365.28328419,1.0293413173652697
2025-03-02,138332.01969850998,132975.87847225,133203.84320314,1.0284431137724552
2025-03-03,138961.76273377,136073.66847225,134211.86320313998,1.0362275449101797
2025-03-04,139346.67895427,136313.77847225,134793.41320313996,1.0407185628742515
2025-03-05,138366.68160634,133713.16847225,133824.16320313996,1.0332335329341318
2025-03-06,138859.56160634,140264.13847225,134328.17320313997,1.037125748502994
2025-03-09,139294.71160634,144151.79847225,134599.56320314,1.0392215568862275
2025-03-10,140858.53160634,148281.06847225002,135685.12320313998,1.0476047904191619
2025-03-11,140875.40160634,151543.22847224996,135219.88320313997,1.044011976047904
2025-03-12,142391.62160634,151446.11847225,134522.02320313998,1.038622754491018
2025-03-13,144723.99160634002,154612.07847225002,135026.03320314,1.0425149700598804
2025-03-16,144761.35160634,154997.98847225,134987.26320313997,1.0422155688622756
2025-03-17,144037.52160634,149636.98847225,135181.11320313998,1.0437125748502993
2025-03-18,146096.40160634,148657.92847225,136731.91320313996,1.055688622754491
2025-03-19,145671.73160634,146921.06847225002,137391.00320313996,1.0607784431137726
2025-03-20,145471.72160634,146515.12847225,136305.44320313996,1.0523952095808384
2025-03-23,146047.56160634002,149260.20847225,137701.16320313996,1.0631736526946107
2025-03-24,144941.04160634,145159.21847225,139058.11320313998,1.0736526946107785
2025-03-25,143774.04160634,140392.14847225,139368.27320313998,1.0760479041916167
2025-03-26,143613.61160634,141205.23847225,138088.86320313998,1.0661676646706588
2025-03-27,146511.31160634,141187.48847224997,138011.32320314,1.0655688622754493
2025-04-03,157326.11749056,151535.37919952,149188.23272293998,1.0748502994011977
2025-04-06,150283.64006364002,145566.56919952,143205.03272294,1.0317365269461078
2025-04-07,148501.44350003003,146399.31919952,142706.43272294,1.0281437125748505
2025-04-08,150700.90457647,148106.11919951998,141875.43272294,1.0221556886227545
2025-04-09,146164.87791981,145314.21919952,143911.38272294,1.0368263473053894
2025-04-10,149405.12791981,149091.62919952,141335.28272293997,1.0182634730538922
2025-04-13,151565.93791981,152999.73919951997,144659.28272294,1.0422155688622756
2025-04-14,154277.36791981,152298.33919952,146321.28272294,1.054191616766467
2025-04-15,154550.88791981,151044.16919951997,146321.28272294,1.054191616766467
2025-04-16,152442.02791981003,147779.97919952002,146736.78272294,1.057185628742515
2025-04-17,152341.97791981002,148075.47919952002,146030.43272294,1.0520958083832337
2025-04-22,152402.14791981003,151035.33919952,146155.08272294,1.052994011976048
2025-04-23,156013.21791981,151376.49919951998,145407.18272294,1.0476047904191619
2025-04-27,158180.61791981003,155039.17919951997,149063.58272293996,1.0739520958083832
2025-04-28,159745.04791981,160243.18919951998,150268.53272293997,1.0826347305389221
2025-04-29,160818.67791981,159916.20919952,151224.18272294,1.0895209580838323
2025-04-30,160067.35791981002,160057.85919951997,151348.83272294,1.0904191616766468
2025-05-04,171863.8330547,170868.10621432003,163466.31785297996,1.1050898203592814
2025-05-05,170307.33203838003,168664.96621431998,163909.11785297998,1.1080838323353293
2025-05-06,170051.88586192002,170038.12621432,162403.59785298,1.0979041916167667
2025-05-07,167709.68592095003,166187.05621432004,162757.83785297998,1.1002994011976048
2025-05-08,168450.60838893996,167566.00621432002,160543.83785297998,1.0853293413173652
2025-05-11,165342.75838893998,165317.85621432,160189.59785298,1.082934131736527
2025-05-12,164867.47838893998,164010.47621432002,158462.67785297998,1.0712574850299401
2025-05-13,165688.38838894,166618.16621432002,161119.47785298,1.0892215568862276
2025-05-14,166320.90838893998,167271.10621432,159746.79785297997,1.079940119760479
2025-05-15,166734.03838893998,169371.97621432,160410.99785297998,1.084431137724551
2025-05-18,166734.03838893998,169371.97621432,160942.35785298,1.0880239520958086
2025-05-19,163384.50838893998,170686.14621432,159746.79785297997,1.079940119760479
2025-05-20,165438.00838894,172300.40621432,159658.23785297998,1.0793413173652695
2025-05-21,166924.47838893996,176734.83621431998,159303.99785297998,1.0769461077844311
2025-05-22,167812.54838894,178180.43621432,155850.15785297996,1.0535928143712574
2025-05-25,168966.49838893997,181784.05621432,160942.35785298,1.0880239520958086
2025-05-26,169774.43838893998,181754.91621432002,161119.47785298,1.0892215568862276
2025-05-27,173084.87838894,184960.13621432,160632.39785298,1.085928143712575
2025-05-28,172858.02838894,185554.25621432002,163200.63785298,1.1032934131736527
2025-05-29,172858.02838894,185554.25621432002,163731.99785297998,1.1068862275449103
2025-06-01,188454.33366791002,193311.22353417,174828.10588418,1.1134730538922155
2025-06-02,190243.98821981,189694.29730373,173747.10588418,1.1065868263473055
2025-06-03,189885.07492749998,190437.66730373004,172854.10588418003,1.1008982035928145
2025-06-04,190141.18492750003,189923.08730373,173042.10588418,1.1020958083832337
2025-06-10,192399.99492750003,194036.38730373004,174687.10588417997,1.112574850299401
2025-06-11,191239.8849275,190276.60730373004,175815.10588418,1.1197604790419162
2025-06-12,189964.8149275,192349.51730373,175956.10588418,1.1206586826347307
2025-06-15,181739.93492750003,180810.46730373002,166979.10588418003,1.0634730538922157
2025-06-16,183197.60506956003,180511.62730373,165945.10588418,1.0568862275449102
2025-06-17,181834.49506955998,181717.52516988004,164629.10588418003,1.048502994011976
2025-06-18,183072.82506956,181268.05516987998,164347.10588418,1.0467065868263474
2025-06-19,181209.98506956,180124.40516988,162655.10588418,1.035928143712575
2025-06-22,185874.88506956003,181035.472961,163830.10588418,1.0434131736526946
2025-06-23,188136.06506956,183105.43296100004,165663.10588418,1.0550898203592816
2025-06-24,194760.29506956,190682.542961,168248.10588418,1.0715568862275449
2025-06-25,199916.49506955998,195689.60296100003,174264.10588418,1.1098802395209582
2025-06-29,200381.11506956,194948.602961,173230.10588418,1.1032934131736527
2025-06-30,198069.27506956,192351.552961,177366.10588417997,1.1296407185628743
2025-07-01,205946.25190125,200866.022961,185512.01964368,1.118562874251497
2025-07-02,208483.15670818,200446.60296100003,184767.26964368,1.1140718562874252
2025-07-06,211480.85670818004,203126.9917465,185363.06964367998,1.1176646706586826
2025-07-07,210814.27670818,200518.9717465,185859.56964368,1.1206586826347307
2025-07-09,213409.22670817998,204782.79174650004,186604.31964367998,1.1251497005988025
2025-07-10,213488.58670818,202916.2517465,187249.76964368,1.1290419161676648
2025-07-13,213663.87670818003,200911.38174650003,187944.86964368,1.1332335329341319
2025-07-14,215204.51670818,203275.4817465,186703.61964368,1.125748502994012
2025-07-15,214932.55670818003,201109.88174650003,190377.71964368,1.1479041916167667
2025-07-16,212401.86670818,200809.06174650003,191519.66964367998,1.1547904191616767
2025-07-17,212906.43670818003,201180.2917465,188987.51964368002,1.1395209580838324
2025-07-20,214700.97670818,200136.4617465,190923.86964368,1.1511976047904193
2025-07-21,212321.77670818003,197602.24174650002,194945.51964368,1.1754491017964073
2025-07-22,212145.44670818,195954.50174649997,192562.31964368,1.1610778443113774
2025-07-23,214012.33670818,192952.6417465,190874.21964367997,1.1508982035928144
2025-07-27,215016.60670817998,191282.49174650002,192512.66964368,1.1607784431137727
2025-07-28,212267.11670818,190252.05174650002,192165.11964368,1.158682634730539
2025-07-29,212318.04670818,189725.29174650006,192413.36964368,1.160179640718563
2025-07-30,213318.10670818,189004.43174650002,192264.41964367998,1.1592814371257485
2025-07-31,217292.95670817996,193249.33174650001,191072.81964367998,1.1520958083832336
2025-08-03,227163.87149992,202874.15383231,202801.98886736,1.162874251497006
2025-08-04,227003.09564968,201069.12344916,203115.24886735997,1.1646706586826348
2025-08-05,229464.04249542998,202866.43286593,207866.35886736,1.1919161676646708
2025-08-06,229977.74072873,203768.77286592996,208806.13886736,1.197305389221557
2025-08-07,230526.82072872997,207305.36286593,210163.59886735998,1.2050898203592815
2025-08-10,231887.02818671998,209339.97286593,212356.41886736,1.2176646706586827
2025-08-11,231907.14818672,207320.11286593002,213974.92886735997,1.226946107784431
2025-08-12,232165.05818671998,208516.39286593004,212774.09886735998,1.220059880239521
2025-08-13,229748.24818672,205711.00286592997,213296.19886735998,1.223053892215569
2025-08-14,231518.96818671998,205510.24286593002,210685.69886735998,1.2080838323353293
2025-08-17,232848.60818672,204318.14286593,210790.11886735997,1.2086826347305388
2025-08-18,234304.21818672,205136.40286593002,213087.35886736,1.2218562874251497
2025-08-19,236125.22818671996,204521.03286593006,212199.78886735998,1.2167664670658684
2025-08-20,230415.96818671998,200190.46286593002,213818.29886736,1.2260479041916168
2025-08-21,229642.08818671998,200616.58286593002,211677.68886735998,1.2137724550898203
2025-08-24,230085.05818671998,199835.29286593,210998.95886735996,1.209880239520958
2025-08-25,229988.00818672,200094.83286593,214183.76886736,1.2281437125748504
2025-08-26,226814.62818672002,198682.53286593006,212095.36886735997,1.2161676646706587
2025-08-27,227667.28818672,198206.71286593002,211729.89886735997,1.214071856287425
2025-08-28,230880.65818672,201058.63286593,211312.21886735997,1.211676646706587
2025-08-31,225217.35818672003,193524.49286593002,211155.58886735997,1.2107784431137725
2025-09-01,236807.76209616,205553.50103919004,218978.07366325997,1.1988023952095808
2025-09-02,235409.85687012,205784.95103919003,218048.51366325998,1.1937125748502995
2025-09-03,231554.94339073997,205060.96103919004,218048.51366325998,1.1937125748502995
2025-09-07,230019.17362483998,208213.35103919002,214658.35366326,1.1751497005988025
2025-09-08,229786.23362483998,210531.16103919002,213674.11366326,1.1697604790419163
2025-09-09,230628.74362484002,208296.92103919003,214548.99366325996,1.1745508982035928
2025-09-10,231051.76362483998,207469.10103919002,213236.67366326,1.1673652694610779
2025-09-11,233437.30362484002,207369.19103919005,214986.43366326002,1.1769461077844312
2025-09-14,235136.48362484,208247.51103919005,216626.83366325998,1.1859281437125748
2025-09-15,233565.39362484,204502.58103919006,217665.75366325997,1.1916167664670658
2025-09-16,230769.06362484,201172.30103919,217993.83366325998,1.1934131736526947
2025-09-17,230810.65362483994,202035.58103919,215970.67366326,1.1823353293413175
2025-09-18,232763.80362483996,202518.46103919,216790.87366325996,1.1868263473053893
2025-09-21,233565.80362484,200200.04103919,219415.51366325998,1.2011976047904191
2025-09-22,234435.68362484002,202333.21103919,218485.95366325998,1.1961077844311379
2025-09-23,234912.75362483997,200755.32103919005,218267.23366325995,1.1949101796407184
2025-09-24,235972.52362484,203340.25103919,222313.55366325995,1.217065868263473
2025-09-25,236848.08362484002,204377.37103918998,222805.67366326,1.2197604790419163
2025-09-28,237575.31362484,203574.82103919005,221110.59366326,1.2104790419161677
2025-09-29,241087.45362483998,211834.83103919,221274.63366325997,1.2113772455089822
2025-09-30,240208.59362483997,214030.85103919002,225484.99366325996,1.234431137724551
2025-10-01,250313.15580657,223262.05103919,237081.97480172,1.24311377245509
2025-10-02,251016.16566257,221499.08103919,237767.17480172,1.2467065868263474
2025-10-05,253864.09949111997,223394.20103919,237310.37480172,1.244311377245509
2025-10-06,254683.58922501997,224536.34103919004,240393.77480172,1.2604790419161678
2025-10-07,256091.1689089,230332.93103919,240736.37480171997,1.2622754491017965
2025-10-08,257882.48890889995,230264.80103919003,240336.67480172002,1.260179640718563
2025-10-09,257882.48890889995,230264.80103919003,240336.67480172002,1.260179640718563
2025-10-12,268067.2489089,234169.86103919,240907.67480172,1.2631736526946107
2025-10-13,271432.49890889996,235985.66103919,239822.77480172,1.25748502994012
2025-10-14,268109.8689089,234380.21103919,242049.67480172,1.2691616766467066
2025-10-15,269172.19890889997,234605.91103919,242506.47480171997,1.271556886227545
2025-10-16,269172.19890889997,234605.91103919,243705.57480171998,1.2778443113772455
2025-10-19,269172.19890889997,234605.91103919,244961.77480172,1.284431137724551
2025-10-20,273015.9989089,235646.03103919007,245361.47480171997,1.2865269461077844
2025-10-21,271486.7489089,235061.54103919,245761.17480172,1.288622754491018
2025-10-22,273080.81890889996,234861.59103919,243991.07480171998,1.2793413173652695
2025-10-23,273080.81890889996,234861.59103919,243933.97480171997,1.2790419161676647
2025-10-26,279786.0189089,245957.49103919003,246046.67480172002,1.290119760479042
2025-10-27,277815.2289089,246748.50103919,247302.87480172,1.2967065868263474
2025-10-28,278026.8489089,243893.07103919,247531.27480172,1.2979041916167666
2025-10-29,281027.4989089,249809.18103919,243819.77480172002,1.2784431137724552
2025-10-30,280168.5389089,247963.68103918998,248045.17480172,1.3005988023952095
2025-11-02,287985.25197498995,255798.18103919004,258212.68158642,1.3020958083832337
2025-11-03,293560.78582859,265005.07103919,256965.91158642,1.295808383233533
2025-11-04,295030.02398786996,264715.23103919,260587.48158641998,1.3140718562874252
2025-11-05,294516.44819456,264295.63103919,266049.52158642,1.341616766467066
2025-11-06,297124.74819456006,263384.93103919,266108.89158642,1.3419161676646707
2025-11-09,307140.65819456,269774.88103919,274123.84158642,1.3823353293413174
2025-11-10,303876.43819456,266288.70103919005,272224.00158642,1.372754491017964
2025-11-11,299883.01819456,261776.92103919003,274420.69158642,1.3838323353293414
2025-11-12,306210.95819456,264956.01103919,271511.56158642,1.3691616766467065
2025-11-13,304850.81819456,263035.29103918996,271214.71158641996,1.3676646706586826
2025-11-16,310273.72819456004,262097.76103919002,273886.36158642,1.3811377245508984
2025-11-17,309362.87819456,260550.50103919,280238.95158642,1.4131736526946108
2025-11-18,302126.68819456,253733.11103919006,276795.49158642,1.3958083832335328
2025-11-19,301765.08819456,255471.29103919,273530.14158642,1.3793413173652695
2025-11-20,299099.15819456003,253014.16487569996,273055.18158642,1.3769461077844312
2025-11-23,299864.05819456006,252130.43487569998,276142.42158642,1.3925149700598802
2025-11-24,292400.98819456,246881.8348757,273352.03158641997,1.378443113772455
2025-11-25,292400.98819456,246881.8348757,272520.85158642,1.374251497005988
2025-11-26,288047.66819456004,239732.60487570005,272520.85158642,1.374251497005988
2025-11-27,293486.06819456,243064.0448757,270442.90158641996,1.3637724550898203
2025-11-30,298882.75819456,246750.2648757,274123.84158642,1.3823353293413174
2025-12-01,306675.18685897,255563.3748757,284646.17360721994,1.3850299401197605
2025-12-02,306675.18685897,255563.3748757,284030.87360721995,1.3820359281437125
2025-12-03,307767.70426694,258217.43487570004,287599.61360722,1.3994011976047906
2025-12-04,307767.70426694,258217.43487570004,290306.93360721995,1.4125748502994013
2025-12-07,312318.75117471,264425.05308496,292522.01360721997,1.4233532934131736
2025-12-08,312318.75117471,264425.05308496,290553.05360721995,1.4137724550898203
2025-12-09,311935.86959108,273429.71451554,291968.24360722,1.4206586826347307
2025-12-10,313030.42959107994,274987.69451554003,292214.36360722,1.42185628742515
2025-12-11,310683.2095910799,272429.26451554,293998.73360722,1.4305389221556888
2025-12-14,309152.98959108,271332.12451554,296029.22360722,1.4404191616766469
2025-12-15,312117.21959108,277061.40451554,296952.17360721994,1.4449101796407187
2025-12-16,310220.05959107995,271551.26451554004,295783.10360722,1.4392215568862277
2025-12-17,308478.99959108,269759.50451554,292275.89360722,1.4221556886227547
2025-12-18,305891.96959108,263820.8745155401,291845.18360721995,1.420059880239521
2025-12-21,307912.28959108,268351.99451554,286184.42360721994,1.3925149700598802
2025-12-22,306497.36959108,270644.56451554,290245.40360722,1.4122754491017966
2025-12-23,305897.86959107994,267014.27451553993,288891.74360722,1.4056886227544911
2025-12-24,305145.69959107996,267226.43451554,289999.28360722,1.4110778443113774
2025-12-25,306141.87959107995,269394.27451554,290183.87360721995,1.4119760479041916
2025-12-28,308733.68959108,271285.26451554,290122.34360722,1.4116766467065869
2025-12-29,309971.23959108,271062.80451554,291414.47360722,1.4179640718562874
2025-12-30,310011.09959108,268279.59451554005,291660.59360722,1.4191616766467066
2025-12-31,312769.91959108,271850.32451554004,293321.90360722,1.427245508982036
2026-01-04,319822.97520529,273951.32764888,299857.94367122,1.4113772455089821
2026-01-05,319822.97520529,273951.32764888,296232.74367122,1.3943113772455091
2026-01-06,321201.47399487,280627.80764888,298840.34367122,1.4065868263473054
2026-01-08,316804.92176299996,273941.1608721801,300939.14367122005,1.4164670658682637
2026-01-11,321872.66734124004,275881.3673968,304691.54367121996,1.4341317365269461
2026-01-12,318759.36928402004,273919.67836818995,309079.94367122,1.4547904191616767
2026-01-13,314065.24035545,266740.92943962,315821.54367121996,1.4865269461077844
2026-01-14,307200.3219520901,265435.89943962,309970.34367122,1.4589820359281436
2026-01-15,301465.86357374,258328.55943962003,314104.34367122,1.4784431137724552
2026-01-18,310536.2852204,264132.75943962,318937.94367122,1.5011976047904192
2026-01-19,318174.98681704,271305.25943962,323008.34367122,1.5203592814371258
2026-01-20,321707.16681704007,271957.87943962007,333120.74367122,1.5679640718562875
2026-01-21,322880.79681704,264421.39943962,328859.54367121996,1.5479041916167666
2026-01-22,322261.59681704,266090.56943962,337763.54367121996,1.5898203592814373
2026-01-25,322039.38681704004,267394.90943962004,341325.14367121994,1.6065868263473053
2026-01-26,326508.30681704,264200.77943962,343614.74367122,1.617365269461078
2026-01-27,325556.22681704,264135.15943962004,355253.54367121996,1.6721556886227547
2026-01-28,320204.84681704006,262171.97943962005,344314.34367122,1.6206586826347307
2026-02-01,333347.12251411006,272743.77348522,353230.83946553996,1.6167664670658684
2026-02-02,334535.39634274,282136.94348522,351006.89946553996,1.6065868263473053
2026-02-03,343388.82263528,288781.13348521997,365135.45946553996,1.6712574850299402
2026-02-04,348189.8591769101,297255.42348522,368340.54946554,1.685928143712575
2026-02-05,348354.67146983003,292542.36348522,368078.90946553997,1.6847305389221559
2026-02-08,353552.2828163701,303141.92348522006,373115.47946554,1.7077844311377246
2026-02-09,358633.76431297004,308924.24348522,375797.28946554,1.720059880239521
2026-02-10,359092.96573454,312165.10348522005,377105.4894655399,1.7260479041916168
2026-02-11,357429.6172811601,308154.16657846,372003.50946553994,1.702694610778443
2026-02-12,361037.8072811601,323288.45657846,375143.18946554,1.7170658682634732
2026-02-15,374977.93728116003,333202.84657845995,381160.90946553997,1.744610778443114
2026-02-16,365779.87728116004,326222.61657846003,387309.44946553995,1.7727544910179642
2026-02-17,367151.94728116004,328346.89657845994,379721.88946553995,1.7380239520958083
2026-02-18,371657.57728116005,329471.01657846,387898.13946553995,1.7754491017964071
2026-02-19,360340.31728116004,317586.42657846,376843.84946553997,1.7248502994011976
2026-02-22,353412.34728116,318399.95657845994,369975.79946554,1.6934131736526947
2026-02-23,361710.10728116,328680.56657846,372853.83946553996,1.7065868263473054
2026-02-24,361309.98728116,324550.90657845995,375274.00946553994,1.7176646706586827
2026-02-25,351758.87728116004,318617.90657845995,358201.99946553994,1.6395209580838324
2026-02-26,357324.04728116,334985.66657845996,363631.02946553996,1.66437125748503
2026-03-01,354580.85380667006,331996.57505176,365859.09749273997,1.6287425149700598
2026-03-02,359675.6343219,329283.13444356,364043.34749273997,1.6206586826347307
2026-03-03,360352.0718009,325730.43121427996,357587.34749273997,1.5919161676646707
2026-03-04,362034.7055444,325742.62308603,356309.59749273997,1.5862275449101797
2026-03-05,363240.80863764003,326055.41308603,363572.59749273997,1.6185628742514973
2026-03-08,364796.76968406,324366.31308602996,357654.59749273997,1.5922155688622754
2026-03-09,355217.49038033996,319840.00308602996,355166.34749273997,1.5811377245508984
2026-03-10,357630.77107662003,324351.27308603,364177.84749273997,1.6212574850299402
2026-03-11,361524.29204801,327861.2030860299,363841.59749273997,1.6197604790419162
2026-03-12,361670.61204801,330502.51308602997,360210.09749273997,1.6035928143712577
2026-03-15,355495.9520480101,323349.68308602995,353350.59749273997,1.5730538922155688
2026-03-16,348938.91204801004,319567.99308603,344540.84749273997,1.5338323353293413
2026-03-17,353212.98204801005,322449.64308603003,350862.34749273997,1.5619760479041918
2026-03-18,355925.05204801005,328487.69308603,358797.84749273997,1.597305389221557
2026-03-24,354141.77204801,331650.61308602995,359066.84749273997,1.5985029940119762
2026-03-25,355397.93204801,341069.56308602996,361824.09749273997,1.6107784431137724
2026-03-26,353984.00204801006,336657.63308602996,359537.59749273997,1.6005988023952096
2026-03-29,354533.79204801,333292.37308603,352610.84749273997,1.5697604790419162
2026-03-30,348075.17204801,325515.65308603,346289.34749273997,1.541616766467066
2026-03-31,352257.39204801,335765.78308603005,347365.34749273997,1.5464071856287425
2026-04-01,370019.31013909006,348633.38771381,362993.82812999,1.5709580838323354
2026-04-02,370901.56439684995,356539.95729566994,364930.86812999,1.5793413173652695
2026-04-05,381022.92739207007,376588.42303698,369358.38812999,1.5985029940119762
