family,number,value,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_threshold,param_trend_buffer_atr,param_atr_len,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_pullback_only,40,-0.010512092714063392,28,3,52,31,-15.0,1.2000000000000002,16,1.379006743654185,0.4794531072228855,1.6569488864275084,0.0,0.286956504299817,2.632653072644593,0.0,0.4771057768539801,-0.18487439812355527,329595.47901338,1.4489675066657641,0.3694916634662613,1.8424951525578115,0.0,0.13439162366129254,2.7493652759006157,0.0,0.5514923130467264,-0.010512092714063392,0.5620044057607898,411324.17843108
dca_pullback_only,41,0.00595203889482443,34,4,56,24,-70.0,1.1,13,1.3792195689663695,0.4772724633503023,1.6646425317185334,0.0,0.2741416028864544,2.6319320927780527,0.0,0.47493876925061385,-0.18704140572692152,328958.70548847504,1.494833549532269,0.3798801982857898,1.9178198671191984,0.0,0.13440077296941555,2.826473314794372,0.0,0.5679564446556142,0.00595203889482443,0.5620044057607898,413486.36475760007
dca_pullback_only,42,0.00595203889482443,36,4,58,25,-85.0,1.3,13,1.3491147221766584,0.466788415311992,1.645163049622907,0.0,0.29482259547774425,2.5718243447294147,0.0,0.4645086127681166,-0.19747156220941875,327723.296908045,1.494833549532269,0.3798801982857898,1.9178198671191984,0.0,0.13440077296941555,2.826473314794372,0.0,0.5679564446556142,0.00595203889482443,0.5620044057607898,413486.36475760007
dca_pullback_only,43,0.00595203889482443,33,4,55,26,-55.0,1.1,11,1.3478836355093415,0.46728144876714073,1.630901436418497,0.0,0.2953646669825023,2.573725543202244,0.0,0.4649993050999465,-0.19698086987758884,327761.35640859255,1.4948105339675966,0.3798801982857898,1.9176664300213813,0.0,0.13440077296941555,2.826473314794372,0.0,0.5679564446556142,0.00595203889482443,0.5620044057607898,413486.36475760007
dca_pullback_only,44,0.004547498492178059,38,4,57,23,-75.0,1.5,14,1.3707653212899056,0.4747769250976256,1.6578430153716592,0.0,0.27613654618733263,2.6152143551665024,0.0,0.4724575939578424,-0.18952258101969294,328585.61050623254,1.4925248146736858,0.3789951748328635,1.9133025033270796,0.0,0.1342436360405006,2.8231891358970835,0.0,0.5665519042529679,0.004547498492178059,0.5620044057607898,413196.7582350001
dca_pullback_only,45,-0.026874837533878315,21,3,25,30,-40.0,0.6000000000000001,17,1.3499918035238916,0.4654952930534531,1.622129089720705,0.0,0.29882377498663093,2.583625280312319,0.0,0.46321286827920727,-0.1987673066983281,327303.259663155,1.4809952178034953,0.359136025257484,1.8851962898459005,0.0,0.12723182793370902,2.8226901325712532,0.0,0.5351295682269115,-0.026874837533878315,0.5620044057607898,405823.46529182006
dca_pullback_only,46,-0.025995978011132514,30,4,51,27,-95.0,1.6,8,1.4056005654804693,0.4774415720285696,1.699102349431194,0.0,0.3017224494298496,2.6848391883269476,0.0,0.47509240827050736,-0.186887766707028,328663.1605552626,1.4830020783016657,0.3596930313140143,1.8860947274884992,0.0,0.12724064336833574,2.826872151791753,0.0,0.5360084277496573,-0.025995978011132514,0.5620044057607898,406200.39255773
dca_pullback_only,47,-0.023189487447229595,19,5,48,18,-60.0,1.2000000000000002,14,1.5663317361025153,0.5616583022613231,1.8157534454686766,0.0,0.2683265874487051,2.979867584488854,0.0,0.5588804253216147,-0.10309974965592061,340813.61737373,1.4154624476666768,0.3614711309590537,1.8211091514083966,0.0,0.13483693752801462,2.6808019937708245,0.0,0.5388149183135602,-0.023189487447229595,0.5620044057607898,409663.52455053007
dca_pullback_only,48,-0.02269269688894715,35,2,54,24,-30.0,0.30000000000000004,11,1.3981248649281541,0.4850565041164377,1.6611939157830773,0.0,0.2687353883110323,2.6746625120118037,0.0,0.48267489430437016,-0.1793052806731652,330462.3738243,1.420980649532045,0.3617857850234518,1.8181571612389933,0.0,0.13422226828216532,2.6954229700760006,0.0,0.5393117088718427,-0.02269269688894715,0.5620044057607898,409396.60533784004
dca_pullback_only,49,-0.02966243993488571,31,4,58,29,-85.0,1.8,20,1.3743904722828688,0.47339257013338093,1.6795664631799292,0.0,0.3017224494298496,2.617170979434377,0.0,0.47106614503206024,-0.19091402994547513,328089.61936178256,1.4737238793217333,0.35736869103293434,1.877182716644132,0.0,0.12721833192096021,2.809097444030038,0.0,0.5323419658259041,-0.02966243993488571,0.5620044057607898,405412.06379522005
